year,month,day,hour,solar_radiation,wind_speed,demand,temperature,price
2014,4,7,5,0,1.9,2425,18,12240
2014,4,7,6,0,2.3,2499,18.1,12240
2014,4,7,7,0.01,2.8,2702,18.1,12240
2014,4,7,8,0.1,3,2930,18.5,12240
2014,4,7,9,0.24,3.8,3158,19.1,12240
2014,4,7,10,0.37,3.6,3349,19.4,12240
2014,4,7,11,0.95,4.3,3380,20,12240
2014,4,7,12,0.99,3.8,3403,20.5,12240
2014,4,7,13,1.69,4.4,3219,21,12240
2014,4,7,14,1.09,4.4,3397,20.9,12240
2014,4,7,15,1.09,3.9,3398,20.7,12240
2014,4,7,16,0.67,4.9,3376,20.4,12240
2014,4,7,17,0.7,4.3,3437,20.4,12240
2014,4,7,18,0.7,2.7,3488,20.6,12240
2014,4,7,19,0.12,1.8,3568,19.9,12240
2014,4,7,20,0,2,3480,19.7,12240
2014,4,7,21,0,2.3,3372,19.6,12240
2014,4,7,22,0,2.5,3247,19.5,12240
2014,4,7,23,0,2.4,3167,19.4,12240
2014,4,7,24,0,2.1,2965,19.3,12240
2014,4,8,1,0,2.6,2712,18.9,12240
2014,4,8,2,0,2.2,2590,18.7,12240
2014,4,8,3,0,2.5,2560,18.5,12240
2014,4,8,4,0,2.3,2544,18.6,12240
2014,4,8,5,0,1.9,2580,18.4,12240
2014,4,8,6,0,2.4,2747,18.4,12240
2014,4,8,7,0.07,2.6,3101,18.9,12240
2014,4,8,8,0.48,2.5,3409,20.5,12240
2014,4,8,9,0.81,2.7,3706,21.7,12240
2014,4,8,10,1.59,3.4,3942,23.1,12240
2014,4,8,11,2.64,4.8,3964,23,12240
2014,4,8,12,2.24,4.8,3973,23.3,12240
2014,4,8,13,1.94,3.8,3792,23.3,12240
2014,4,8,14,1.75,4.6,3949,23.4,12240
2014,4,8,15,1.87,4,3920,23.4,12240
2014,4,8,16,1.6,3.4,3894,23.3,12240
2014,4,8,17,0.53,3.1,3942,22.9,12240
2014,4,8,18,0.6,3.1,3972,22.6,12240
2014,4,8,19,0.14,2.7,4078,21.9,12240
2014,4,8,20,0,2.7,3998,21.3,12240
2014,4,8,21,0,2.2,3876,21.3,12240
2014,4,8,22,0,2.3,3720,21.1,12240
2014,4,8,23,0,2.7,3580,20.6,12240
2014,4,8,24,0,2.4,3329,20.8,12240
2014,4,9,1,0,2.4,3036,20.5,12240
2014,4,9,2,0,2.2,2876,20.4,12240
2014,4,9,3,0,2.3,2802,20.6,12240
2014,4,9,4,0,2.2,2753,20.7,12240
2014,4,9,5,0,1.8,2766,20.3,12240
2014,4,9,6,0,1.2,2876,20.5,12240
2014,4,9,7,0.05,1,3160,20.5,12240
2014,4,9,8,0.43,1.3,3311,21.7,12240
2014,4,9,9,0.51,1.5,3432,22.2,12240
2014,4,9,10,1.08,1.9,3525,23,12240
2014,4,9,11,1.74,2.8,3483,23.5,12240
2014,4,9,12,2.05,2.5,3439,23.8,12240
2014,4,9,13,2.94,2.4,3242,24.8,12240
2014,4,9,14,3.38,3.5,3354,25,12240
2014,4,9,15,2,2.5,3314,23.8,12240
2014,4,9,16,1.04,1.8,3255,23.8,12240
2014,4,9,17,1.19,2.2,3333,23.4,12240
2014,4,9,18,0.68,2.1,3451,23.4,12240
2014,4,9,19,0.22,3,3710,22.4,12240
2014,4,9,20,0,2.5,3699,22.1,12240
2014,4,9,21,0,2.5,3606,21.8,12240
2014,4,9,22,0,2.1,3473,21.9,12240
2014,4,9,23,0,1.7,3357,21.7,12240
2014,4,9,24,0,1.5,3143,21.5,12240
2014,4,10,1,0,1.3,2886,21.3,12240
2014,4,10,2,0,2.2,2749,21.3,12240
2014,4,10,3,0,2.1,2697,20.9,12240
2014,4,10,4,0,2.5,2667,20.8,12240
2014,4,10,5,0,2.3,2679,21.1,12240
2014,4,10,6,0,3.3,2800,21,12240
2014,4,10,7,0.07,3.2,3090,20.7,12240
2014,4,10,8,0.48,4.3,3283,21.4,12240
2014,4,10,9,0.93,5.1,3491,22.1,12240
2014,4,10,10,1.16,4.2,3650,22.3,12240
2014,4,10,11,2.8,4.9,3624,23.3,12240
2014,4,10,12,3.22,5.5,3607,23.1,12240
2014,4,10,13,3.56,5.2,3447,23.2,12240
2014,4,10,14,3.43,5.7,3566,23,12240
2014,4,10,15,3.1,5.3,3525,23.6,12240
2014,4,10,16,2.62,5.1,3523,23.2,12240
2014,4,10,17,1.87,5.3,3614,22.6,12240
2014,4,10,18,0.81,5.6,3687,22.3,12240
2014,4,10,19,0.19,4.1,3771,21.9,12240
2014,4,10,20,0,3.7,3686,21.4,12240
2014,4,10,21,0,3.5,3564,21.4,12240
2014,4,10,22,0,1.9,3419,21.3,12240
2014,4,10,23,0,2.2,3316,21,12240
2014,4,10,24,0,2.1,3108,20.9,12240
2014,4,11,1,0,2,2863,20.4,12240
2014,4,11,2,0,2,2710,20.2,12240
2014,4,11,3,0,1.6,2640,19.4,12240
2014,4,11,4,0,1.8,2592,19.7,12240
2014,4,11,5,0,1.5,2565,19.4,12240
2014,4,11,6,0,1.8,2585,19.1,12240
2014,4,11,7,0.09,2.4,2672,19.4,12240
2014,4,11,8,0.72,2.7,2859,21.7,12240
2014,4,11,9,1.61,4.1,3106,22.5,12240
2014,4,11,10,2.37,5,3266,23,12240
2014,4,11,11,2.83,3.8,3215,23.4,12240
2014,4,11,12,2.93,4.6,3177,23.4,12240
2014,4,11,13,3.76,5.2,3026,24.4,12240
2014,4,11,14,3.65,5.8,2989,24.1,12240
2014,4,11,15,3.21,5.9,2929,24,12240
2014,4,11,16,2.62,4.2,2915,25,12240
2014,4,11,17,1.88,3.3,2960,24.5,12240
2014,4,11,18,1.02,3.7,3067,23,12240
2014,4,11,19,0.24,2.7,3267,22,12240
2014,4,11,20,0,2.1,3246,21.5,12240
2014,4,11,21,0,2.6,3169,21,12240
2014,4,11,22,0,2.4,3055,20.8,12240
2014,4,11,23,0,2.9,2913,20.4,12240
2014,4,11,24,0,2.8,2750,20.4,12240
2014,4,12,1,0,2.7,2561,20.2,12240
2014,4,12,2,0,2.5,2460,20,12240
2014,4,12,3,0,2.5,2420,19.9,12240
2014,4,12,4,0,2.6,2392,19.7,12240
2014,4,12,5,0,2.3,2381,19.7,12240
2014,4,12,6,0,2.1,2379,19.8,12240
2014,4,12,7,0.08,2.1,2396,20.3,12240
2014,4,12,8,0.66,2.5,2444,22.5,12240
2014,4,12,9,1.47,4.3,2542,23.6,12240
2014,4,12,10,2.26,4.4,2593,24.5,12240
2014,4,12,11,2.65,4.8,2595,25.1,12240
2014,4,12,12,2.63,5,2572,25.6,12240
2014,4,12,13,3.35,4.7,2551,26,12240
2014,4,12,14,3.42,5.3,2535,26.2,12240
2014,4,12,15,3.14,4.5,2506,25.6,12240
2014,4,12,16,2.58,3.8,2514,25.3,12240
2014,4,12,17,1.56,4.6,2577,24.4,12240
2014,4,12,18,0.88,3.6,2791,24.1,12240
2014,4,12,19,0.23,2.7,3100,23,12240
2014,4,12,20,0,2.3,3129,22.4,12240
2014,4,12,21,0,2.2,3071,22.1,12240
2014,4,12,22,0,2,2946,21.8,12240
2014,4,12,23,0,2.1,2798,21.5,12240
2014,4,12,24,0,2.7,2635,21.3,12240
2014,4,13,1,0,2.4,2444,21.5,12240
2014,4,13,2,0,2.5,2363,21.6,12240
2014,4,13,3,0,2.8,2345,21.6,12240
2014,4,13,4,0,3,2338,21.4,12240
2014,4,13,5,0,2.7,2357,21.5,12240
2014,4,13,6,0,3.6,2476,21.5,12240
2014,4,13,7,0.08,3.9,2739,21.8,12240
2014,4,13,8,0.71,4.7,3018,23.4,12240
2014,4,13,9,1.5,6,3292,24.4,12240
2014,4,13,10,2.16,4.9,3527,25,12240
2014,4,13,11,2.89,5.7,3574,25.3,12240
2014,4,13,12,3.16,6,3596,26.2,12240
2014,4,13,13,3.44,4.8,3442,26.3,12240
2014,4,13,14,3.41,5.6,3597,25.9,12240
2014,4,13,15,3.05,4.9,3604,25.8,12240
2014,4,13,16,2.48,6.1,3596,25.5,12240
2014,4,13,17,1.7,4.7,3660,25.2,12240
2014,4,13,18,0.9,4.1,3722,24.4,12240
2014,4,13,19,0.19,3.4,3792,23.7,12240
2014,4,13,20,0,3.2,3693,23.7,12240
2014,4,13,21,0,3.5,3565,23.6,12240
2014,4,13,22,0,4.9,3402,21.1,12240
2014,4,13,23,0,5,3265,20.8,12240
2014,4,13,24,0,4,3022,21.5,12240
2014,4,14,1,0,5.3,2758,21.3,12240
2014,4,14,2,0,5.2,2622,21.2,12240
2014,4,14,3,0,4.2,2571,21.1,12240
2014,4,14,4,0,4.1,2548,21,12240
2014,4,14,5,0,5.7,2554,21,12240
2014,4,14,6,0,6.3,2634,20.9,12240
2014,4,14,7,0.04,5.9,2857,20.8,12240
2014,4,14,8,0.4,6.8,3111,20.9,12240
2014,4,14,9,0.59,6.6,3346,21.1,12240
2014,4,14,10,1.32,6.9,3496,21.9,12240
2014,4,14,11,2.1,7.2,3504,22,12240
2014,4,14,12,2.69,6.7,3453,22.2,12240
2014,4,14,13,2.68,6.8,3248,22.7,12240
2014,4,14,14,2,7.5,3388,21.8,12240
2014,4,14,15,1.39,6.6,3393,21.4,12240
2014,4,14,16,1.13,6.6,3368,21.2,12240
2014,4,14,17,1,6.6,3442,21.3,12240
2014,4,14,18,0.43,6.3,3519,21,12240
2014,4,14,19,0.09,6.2,3601,20.9,12240
2014,4,14,20,0,6.9,3509,20.8,12240
2014,4,14,21,0,6.4,3378,20.9,12240
2014,4,14,22,0,5,3233,20.9,12240
2014,4,14,23,0,4.9,3121,21,12240
2014,4,14,24,0,2.8,2922,21.1,12240
2014,4,15,1,0,4,2678,20.9,12240
2014,4,15,2,0,5.1,2557,21.1,12240
2014,4,15,3,0,4.5,2518,20.8,12240
2014,4,15,4,0,3.9,2497,20.6,12240
2014,4,15,5,0,5.2,2510,20.8,12240
2014,4,15,6,0,5,2561,20.6,12240
2014,4,15,7,0.09,3.9,2701,20.9,12240
2014,4,15,8,0.61,4.1,2820,21.4,12240
2014,4,15,9,1.45,5.4,2933,22.8,12240
2014,4,15,10,1.82,6.2,3031,22.8,12240
2014,4,15,11,2.26,6.2,3069,23.2,12240
2014,4,15,12,3.35,6.7,3032,23.6,12240
2014,4,15,13,3.19,7.2,2897,23.6,12240
2014,4,15,14,3.39,6.3,3036,24,12240
2014,4,15,15,2.92,6.1,3012,23.8,12240
2014,4,15,16,2.49,6.2,3054,23.5,12240
2014,4,15,17,1.94,6.4,3091,23.3,12240
2014,4,15,18,0.84,6.1,3127,22.6,12240
2014,4,15,19,0.25,4.5,3297,21.9,12240
2014,4,15,20,0,4.9,3260,21.6,12240
2014,4,15,21,0,6,3179,21.3,12240
2014,4,15,22,0,4.6,3069,21,12240
2014,4,15,23,0,4.2,2997,20.6,12240
2014,4,15,24,0,3.3,2818,20.1,12240
2014,4,16,1,0,3.1,2591,19.6,12240
2014,4,16,2,0,3.6,2493,19.4,12240
2014,4,16,3,0,2.7,2470,19.4,12240
2014,4,16,4,0,3,2464,19.1,12240
2014,4,16,5,0,3.3,2474,19.3,12240
2014,4,16,6,0,3.2,2540,19.3,12240
2014,4,16,7,0.09,2.8,2725,19.5,12240
2014,4,16,8,0.7,3,2822,21.5,12240
2014,4,16,9,1.6,3.5,2945,22.6,12240
2014,4,16,10,2.14,5.4,3047,23.3,12240
2014,4,16,11,2.93,3.8,3041,23.9,12240
2014,4,16,12,3.45,4.4,3037,24,12240
2014,4,16,13,3.61,5.4,2876,24.5,12240
2014,4,16,14,3.46,4.4,3018,24.7,12240
2014,4,16,15,3.13,5.2,3015,24.4,12240
2014,4,16,16,2.55,5.1,3000,23.9,12240
2014,4,16,17,1.8,5.2,3062,23.4,12240
2014,4,16,18,0.95,5,3118,22.6,12240
2014,4,16,19,0.22,4.4,3262,21.8,12240
2014,4,16,20,0,3.8,3195,21.3,12240
2014,4,16,21,0,3.8,3090,21.1,12240
2014,4,16,22,0,3.8,2976,21.2,12240
2014,4,16,23,0,3.4,2906,21.1,12240
2014,4,16,24,0,3.3,2739,21.1,12240
2014,4,17,1,0,3.5,2541,21.1,12240
2014,4,17,2,0,3,2449,21.1,12240
2014,4,17,3,0,2.4,2429,21,12240
2014,4,17,4,0,1.8,2420,20.8,12240
2014,4,17,5,0,2.2,2426,20.5,12240
2014,4,17,6,0,1.9,2476,20.8,12240
2014,4,17,7,0.09,2,2617,21.1,12240
2014,4,17,8,0.63,2.6,2743,22.9,12240
2014,4,17,9,1.41,3.2,2876,24.3,12240
2014,4,17,10,2.18,3,3034,25.2,12240
2014,4,17,11,2.8,4.5,3082,25.8,12240
2014,4,17,12,2.33,5.3,3028,25.2,12240
2014,4,17,13,1.61,5.3,2905,25,12240
2014,4,17,14,2.32,4.1,3045,26.2,12240
2014,4,17,15,2.9,4.1,3013,26,12240
2014,4,17,16,2.32,5.1,3013,25.7,12240
2014,4,17,17,1.72,5,3053,24.9,12240
2014,4,17,18,0.9,4.3,3084,24.1,12240
2014,4,17,19,0.21,3,3181,23.2,12240
2014,4,17,20,0,2,3123,22.8,12240
2014,4,17,21,0,2.2,3029,22.5,12240
2014,4,17,22,0,1.5,2931,22.2,12240
2014,4,17,23,0,1.9,2891,21.9,12240
2014,4,17,24,0,2.2,2754,21.4,12240
2014,4,18,1,0,2,2572,21.2,12240
2014,4,18,2,0,2.1,2484,21.1,12240
2014,4,18,3,0,2.4,2462,20.7,12240
2014,4,18,4,0,2.8,2453,20.6,12240
2014,4,18,5,0,2.3,2455,21,12240
2014,4,18,6,0,1.7,2436,20.9,12240
2014,4,18,7,0.1,1.6,2474,21.4,12240
2014,4,18,8,0.71,2.3,2542,23,12240
2014,4,18,9,1.43,3.2,2680,24.7,12240
2014,4,18,10,2.27,3.6,2764,24.9,12240
2014,4,18,11,2.98,4.7,2757,25.6,12240
2014,4,18,12,3.39,4.5,2744,25.7,12240
2014,4,18,13,3.63,4.3,2665,26.2,12240
2014,4,18,14,3.04,3.9,2684,25.7,12240
2014,4,18,15,2.84,4.1,2663,26,12240
2014,4,18,16,1.75,4.2,2642,25,12240
2014,4,18,17,0.84,3.8,2673,24.6,12240
2014,4,18,18,0.59,3.8,2741,24.3,12240
2014,4,18,19,0.22,2.7,2987,23.8,12240
2014,4,18,20,0,2.4,3015,23,12240
2014,4,18,21,0,1.7,2941,23,12240
2014,4,18,22,0,1.6,2829,22.5,12240
2014,4,18,23,0,1.8,2713,22.2,12240
2014,4,18,24,0,1.9,2563,21.8,12240
2014,4,19,1,0,1.8,2403,21.6,12240
2014,4,19,2,0,1.6,2322,21.5,12240
2014,4,19,3,0,1.7,2309,21.2,12240
2014,4,19,4,0,1.6,2293,21,12240
2014,4,19,5,0,1.7,2294,20.9,12240
2014,4,19,6,0,1.8,2254,20.9,12240
2014,4,19,7,0.1,1.7,2264,21.1,12240
2014,4,19,8,0.71,1.7,2346,22.9,12240
2014,4,19,9,1.19,2.5,2484,24,12240
2014,4,19,10,1.56,3.6,2574,24.1,12240
2014,4,19,11,2.33,4.6,2593,25.4,12240
2014,4,19,12,2.97,4.5,2598,26.4,12240
2014,4,19,13,2.83,4.5,2622,24.8,12240
2014,4,19,14,1.72,4.6,2605,26,12240
2014,4,19,15,2.47,4.8,2598,26.3,12240
2014,4,19,16,2.4,4.9,2615,25.6,12240
2014,4,19,17,1.72,4.8,2662,25.5,12240
2014,4,19,18,0.91,4,2806,24.8,12240
2014,4,19,19,0.22,2.9,3022,23.7,12240
2014,4,19,20,0,2,3023,23.4,12240
2014,4,19,21,0,1.9,2955,22.9,12240
2014,4,19,22,0,1.4,2833,23,12240
2014,4,19,23,0,1.7,2676,22.5,12240
2014,4,19,24,0,1.1,2529,22.3,12240
2014,4,20,1,0,1.1,2363,22.1,12240
2014,4,20,2,0,1.2,2280,21.8,12240
2014,4,20,3,0,1.3,2269,21.6,12240
2014,4,20,4,0,0.8,2275,21.6,12240
2014,4,20,5,0,1.2,2286,21.4,12240
2014,4,20,6,0,1.3,2330,21.1,12240
2014,4,20,7,0.11,1.8,2495,21.6,12240
2014,4,20,8,0.68,2.2,2705,23.3,12240
2014,4,20,9,1.45,3.3,2908,24.9,12240
2014,4,20,10,2.24,4.2,3082,25.5,12240
2014,4,20,11,2.87,3.5,3126,26.6,12240
2014,4,20,12,3.23,4.8,3149,26,12240
2014,4,20,13,3.43,4.1,3019,26.5,12240
2014,4,20,14,3.33,4.1,3163,26.3,12240
2014,4,20,15,2.42,4,3170,25.9,12240
2014,4,20,16,2.4,4.2,3149,26,12240
2014,4,20,17,1.19,3.4,3195,25.2,12240
2014,4,20,18,0.65,2.5,3228,25.1,12240
2014,4,20,19,0.15,2.3,3312,24.5,12240
2014,4,20,20,0,1.6,3223,24.4,12240
2014,4,20,21,0,2.5,3098,23.7,12240
2014,4,20,22,0,2.8,2978,23.3,12240
2014,4,20,23,0,2.6,2890,23.4,12240
2014,4,20,24,0,3,2720,23.3,12240
2014,4,21,1,0,2,2529,23.1,12240
2014,4,21,2,0,1.4,2428,23,12240
2014,4,21,3,0,1.4,2412,22.6,12240
2014,4,21,4,0,0.3,2401,21.9,12240
2014,4,21,5,0,3.1,2397,21.8,12240
2014,4,21,6,0,3.6,2422,21.7,12240
2014,4,21,7,0.04,2.3,2572,21.8,12240
2014,4,21,8,0.18,2.3,2774,22.3,12240
2014,4,21,9,0.89,2.7,2957,23.1,12240
2014,4,21,10,0.71,3.4,3142,22.8,12240
2014,4,21,11,1.19,3.3,3124,23.5,12240
2014,4,21,12,0.87,3.6,3125,23.3,12240
2014,4,21,13,0.61,3.6,2936,22.9,12240
2014,4,21,14,0.98,3.6,3070,23.4,12240
2014,4,21,15,0.9,3.2,3088,23,12240
2014,4,21,16,0.24,4.2,3067,22,12240
2014,4,21,17,0.25,3.6,3088,21.7,12240
2014,4,21,18,0.19,2.9,3108,21.6,12240
2014,4,21,19,0.05,2.6,3240,21.6,12240
2014,4,21,20,0,3,3187,21.9,12240
2014,4,21,21,0,3.3,3071,22.1,12240
2014,4,21,22,0,2.9,2945,22.2,12240
2014,4,21,23,0,2.4,2886,22.1,12240
2014,4,21,24,0,2,2710,21.8,12240
2014,4,22,1,0,1.8,2522,21.5,12240
2014,4,22,2,0,1.2,2424,21.7,12240
2014,4,22,3,0,1.8,2409,22,12240
2014,4,22,4,0,2.5,2403,21.8,12240
2014,4,22,5,0,3,2428,22.2,12240
2014,4,22,6,0,2.7,2458,22,12240
2014,4,22,7,0.11,2.5,2604,22.5,12240
2014,4,22,8,0.69,3.9,2716,23.9,12240
2014,4,22,9,1.33,4.8,2862,25,12240
2014,4,22,10,1.93,4.9,2972,25.9,12240
2014,4,22,11,2.85,4.6,2973,26.1,12240
2014,4,22,12,3.27,5.1,3002,26.3,12240
2014,4,22,13,3.4,4.9,2857,26.6,12240
2014,4,22,14,3.28,4.9,2989,27.1,12240
2014,4,22,15,2.76,4.9,3027,26.3,12240
2014,4,22,16,2.23,3.7,3029,26.4,12240
2014,4,22,17,0.79,3,3072,25.5,12240
2014,4,22,18,0.09,5.2,3097,22.8,12240
2014,4,22,19,0.01,4.9,3208,22.2,12240
2014,4,22,20,0,5.4,3157,22.1,12240
2014,4,22,21,0,6.5,3051,21.9,12240
2014,4,22,22,0,5.5,2917,21.8,12240
2014,4,22,23,0,4.7,2851,21.9,12240
2014,4,22,24,0,4,2671,22,12240
2014,4,23,1,0,3.6,2467,21.9,12240
2014,4,23,2,0,2.9,2378,21.7,12240
2014,4,23,3,0,3.6,2358,21.7,12240
2014,4,23,4,0,3.5,2360,21.4,12240
2014,4,23,5,0,4.2,2373,21.5,12240
2014,4,23,6,0,4,2397,21.4,12240
2014,4,23,7,0.03,4.1,2539,21.5,12240
2014,4,23,8,0.11,3.6,2681,21.5,12240
2014,4,23,9,0.11,3.8,2848,21.8,12240
2014,4,23,10,0.35,3.2,2983,21.6,12240
2014,4,23,11,0.32,3.5,3006,21.3,12240
2014,4,23,12,0.68,5.1,3032,21,12240
2014,4,23,13,1.03,4.2,2863,22.2,12240
2014,4,23,14,1.09,3.5,3022,22.9,12240
2014,4,23,15,0.63,5.1,3048,22.4,12240
2014,4,23,16,0.43,4.8,3025,22.1,12240
2014,4,23,17,0.36,4.3,3064,22.2,12240
2014,4,23,18,0.17,4.4,3040,22.1,12240
2014,4,23,19,0.04,4.6,3176,22,12240
2014,4,23,20,0,4.9,3143,21.9,12240
2014,4,23,21,0,4.7,3019,21.5,12240
2014,4,23,22,0,4.6,2893,21.3,12240
2014,4,23,23,0,3.8,2831,21.4,12240
2014,4,23,24,0,3.7,2664,21.4,12240
2014,4,24,1,0,3.3,2482,21.2,12240
2014,4,24,2,0,4.7,2386,20.7,12240
2014,4,24,3,0,5.8,2363,20.9,12240
2014,4,24,4,0,6,2369,21,12240
2014,4,24,5,0,4.6,2371,21.3,12240
2014,4,24,6,0,5.3,2379,21.3,12240
2014,4,24,7,0,5.5,2514,21.6,12240
2014,4,24,8,0.03,5,2655,21.5,12240
2014,4,24,9,0.09,5.8,2853,21.4,12240
2014,4,24,10,0.26,7,2968,21.5,12240
2014,4,24,11,0.41,6.5,2992,21.5,12240
2014,4,24,12,0.97,7.4,3027,21.9,12240
2014,4,24,13,0.63,6.7,2863,22,12240
2014,4,24,14,0.42,6.7,3024,21.7,12240
2014,4,24,15,0.48,6.3,3033,21.7,12240
2014,4,24,16,0.34,6.6,2982,21.5,12240
2014,4,24,17,0.27,6.9,3001,21.4,12240
2014,4,24,18,0.17,6.6,2980,21.4,12240
2014,4,24,19,0.05,6.7,3099,21.4,12240
2014,4,24,20,0,7.9,3067,21.4,12240
2014,4,24,21,0,7.9,2948,21.4,12240
2014,4,24,22,0,7.7,2833,21.1,12240
2014,4,24,23,0,8.3,2771,21.1,12240
2014,4,24,24,0,7.4,2629,21,12240
2014,4,25,1,0,6.9,2464,21,12240
2014,4,25,2,0,6.4,2371,21.1,12240
2014,4,25,3,0,6.7,2339,21.5,12240
2014,4,25,4,0,6.1,2327,21.8,12240
2014,4,25,5,0,6,2308,22.1,12240
2014,4,25,6,0,6.7,2245,22.1,12240
2014,4,25,7,0.03,6,2254,22.1,12240
2014,4,25,8,0.24,6.3,2368,22.5,12240
2014,4,25,9,0.24,6.2,2530,22.1,12240
2014,4,25,10,0.41,6.4,2661,21.7,12240
2014,4,25,11,0.66,6.3,2691,22,12240
2014,4,25,12,1.05,6.8,2753,22.8,12240
2014,4,25,13,1.21,6.4,2693,23,12240
2014,4,25,14,1.12,6.8,2719,22.9,12240
2014,4,25,15,0.76,6.1,2688,22.6,12240
2014,4,25,16,0.27,6.5,2640,22.5,12240
2014,4,25,17,0.28,6.7,2676,22.4,12240
2014,4,25,18,0.23,6.7,2743,22.4,12240
2014,4,25,19,0.08,6.5,2920,22.5,12240
2014,4,25,20,0,5.9,2925,22.6,12240
2014,4,25,21,0,4.5,2838,22.4,12240
2014,4,25,22,0,6.1,2708,21.8,12240
2014,4,25,23,0,5.1,2585,21.6,12240
2014,4,25,24,0,4.5,2448,22,12240
2014,4,26,1,0,4.1,2301,22.1,12240
2014,4,26,2,0,3.7,2222,22.4,12240
2014,4,26,3,0,4.1,2204,21.8,12240
2014,4,26,4,0,3.7,2195,21.8,12240
2014,4,26,5,0,4.4,2184,21.6,12240
2014,4,26,6,0,5,2143,21.8,12240
2014,4,26,7,0.06,5.2,2155,21.9,12240
2014,4,26,8,0.33,5.4,2207,22,12240
2014,4,26,9,0.52,6,2310,22.2,12240
2014,4,26,10,1.22,6.8,2416,23.4,12240
2014,4,26,11,2.02,7.3,2442,24,12240
2014,4,26,12,1.66,7.7,2464,24.1,12240
2014,4,26,13,1.66,7.1,2486,23.6,12240
2014,4,26,14,1.86,7.1,2472,23.1,12240
2014,4,26,15,1.28,7,2455,23.3,12240
2014,4,26,16,0.67,6.8,2473,22.8,12240
2014,4,26,17,0.51,6.1,2503,22.9,12240
2014,4,26,18,0.21,6.7,2601,22.5,12240
2014,4,26,19,0.05,5.7,2820,22.3,12240
2014,4,26,20,0,5.6,2863,22.6,12240
2014,4,26,21,0,6,2804,23,12240
2014,4,26,22,0,5.7,2671,22.9,12240
2014,4,26,23,0,5.7,2536,21.6,12240
2014,4,26,24,0,5,2401,21.8,12240
2014,4,27,1,0,6.2,2254,22.1,12240
2014,4,27,2,0,7.8,2173,22.7,12240
2014,4,27,3,0,5.8,2171,22.9,12240
2014,4,27,4,0,5.9,2176,22.9,12240
2014,4,27,5,0,5.2,2191,22.6,12240
2014,4,27,6,0,4.5,2220,22.2,12240
2014,4,27,7,0.02,5.2,2348,22.3,12240
2014,4,27,8,0.16,4.8,2509,22.7,12240
2014,4,27,9,0.43,5.5,2701,23.2,12240
2014,4,27,10,0.46,6.2,2874,23.7,12240
2014,4,27,11,1.21,7.8,2935,24.4,12240
2014,4,27,12,1.45,7.2,2960,25.1,12240
2014,4,27,13,1.46,7,2828,24.7,12240
2014,4,27,14,1.34,6.2,3001,25.7,12240
2014,4,27,15,2.08,6.2,3023,25.7,12240
2014,4,27,16,0.81,5.8,3017,25.2,12240
2014,4,27,17,0.48,6,3039,25.2,12240
2014,4,27,18,0.32,5.8,2993,25,12240
2014,4,27,19,0.08,6,3102,24.7,12240
2014,4,27,20,0,4.8,3068,24.2,12240
2014,4,27,21,0,4.5,2932,24.3,12240
2014,4,27,22,0,6.8,2805,24.1,12240
2014,4,27,23,0,4,2743,24.2,12240
2014,4,27,24,0,5.3,2573,24.1,12240
2014,4,28,1,0,4.5,2399,24,12240
2014,4,28,2,0,4.8,2292,24,12240
2014,4,28,3,0,3,2281,23.9,12240
2014,4,28,4,0,2.3,2282,23.4,12240
2014,4,28,5,0,5.8,2292,22.7,12240
2014,4,28,6,0,5.3,2290,22.7,12240
2014,4,28,7,0.05,6,2423,22.3,12240
2014,4,28,8,0.38,7.1,2592,22.2,12240
2014,4,28,9,0.66,5.6,2776,22.1,12240
2014,4,28,10,0.72,6.9,2957,22.2,12240
2014,4,28,11,1.93,7.2,3012,23,12240
2014,4,28,12,2.94,6.3,3050,23.7,12240
2014,4,28,13,2.4,7.2,2918,23.2,12240
2014,4,28,14,2.66,7,3088,23.6,12240
2014,4,28,15,2.25,6.5,3101,22.9,12240
2014,4,28,16,1.32,6.3,3081,22.7,12240
2014,4,28,17,1.46,6.9,3065,22.3,12240
2014,4,28,18,0.56,6.5,3009,22,12240
2014,4,28,19,0.16,5.3,3112,21.5,12240
2014,4,28,20,0,5.4,3059,21.4,12240
2014,4,28,21,0,5.3,2921,21.2,12240
2014,4,28,22,0,5.1,2785,21,12240
2014,4,28,23,0,5.4,2742,21.1,12240
2014,4,28,24,0,5.4,2600,21,12240
2014,4,29,1,0,5.1,2429,20.9,12240
2014,4,29,2,0,4.9,2329,20.6,12240
2014,4,29,3,0,5.1,2298,20.7,12240
2014,4,29,4,0,5.2,2290,20.3,12240
2014,4,29,5,0,6.2,2274,19.9,12240
2014,4,29,6,0,5.3,2225,19.8,12240
2014,4,29,7,0.11,4.7,2237,20.1,12240
2014,4,29,8,0.59,6,2355,20.9,12240
2014,4,29,9,1.19,6.8,2525,21.4,12240
2014,4,29,10,1.64,5.8,2704,21.9,12240
2014,4,29,11,2.13,6.5,2766,21.9,12240
2014,4,29,12,2.7,6.7,2752,22,12240
2014,4,29,13,3.01,6.2,2661,22.5,12240
2014,4,29,14,3.41,6.4,2697,22.3,12240
2014,4,29,15,2.72,5.4,2704,21.9,12240
2014,4,29,16,2.37,6.8,2730,22,12240
2014,4,29,17,1.53,5.8,2759,21.2,12240
2014,4,29,18,0.87,5.8,2784,21,12240
2014,4,29,19,0.22,5,2955,20.6,12240
2014,4,29,20,0,4.4,2981,20.3,12240
2014,4,29,21,0,3.8,2868,20.4,12240
